;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
51;33878225;Программист 1C;Москва;150000.0;200000.0;Акушерство.ru, Компания;2019-10-17T12:24:28+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Основные задачи:• Внедрение новых, поддержание и развитие текущих информационных систем компании (КИС УПП, 1С: БП, ЗУП, СКУД, WMS, мобильная 1С);• Разработка конфигурации, совместная разработка с использованием хранилища конфигурации 1С;• Интеграция 1С со сторонними системами;• Тестирование собственного кода;• Техническая поддержка пользователей: 5-10 %;• ESB, XSD, WSDL, JS, XDTO и прочее;• Выполнение поставленных задач в сроки;• Работа в команде, работа на результат. Какие знания вам потребуются:• Образование - высшее;• Опыт работы разработчиком 1C от года;• Умение разбираться в чужом коде;• Умение работать в команде, групповая разработка;• Понимание ТЗ, предложение лучших альтернатив решений задачи;• Готовность развиваться, осваивать новые технологии. Мы предлагаем:• Высокий уровень зарплаты, а также бонусную систему за результат;• Интересные и амбициозные задачи;• Молодой и дружный коллектив профессионалов;• Посещение профильных мероприятий, обучение;• Оформление по ТК РФ;• График работы: 5/2, с 9 до 18 или с 10 до 19 (обсуждаем как удобно);• Офис: м. Рязанский пр-т или ж/д. ст. Плющево, Вешняки (10 мин пешком).";"• Высокий уровень зарплаты, а также бонусную систему за результат;• Интересные и амбициозные задачи;• Молодой и дружный коллектив профессионалов;• Посещение профильных мероприятий, обучение;• Оформление по ТК РФ;• График работы: 5/2, с 9 до 18 или с 10 до 19 (обсуждаем как удобно);• Офис: м. Рязанский пр-т или ж/д. ст. Плющево, Вешняки (10 мин пешком).";Какие знания вам потребуются: Образование - высшее. Опыт работы <highlighttext>разработчиком</highlighttext> 1C от года. Умение разбираться в чужом коде. ;Внедрение новых, поддержание и развитие текущих информационных систем компании (КИС УПП, 1С: БП, ЗУП, СКУД, WMS, мобильная 1С). ;
19;34036293;Программист 1C;Новосибирск;60000.0;120000.0;ИТ Интеграция;2019-10-17T09:42:39+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  Поиск/устранение ошибок в документах, обменах, разработка и доработка отчетов/форм, настройка обменов и прочие сопутствующие мелочи (в основном по УТv8). Получить задачу от конечного пользователя, выполнить или делегировать коллегам, проинформировать пользователя, убедиться что нужный результат достигнут, закрыть задачу. Командная работа в проекте  Требования:  Знание конфигурации УТ, положительный, предпочтительно длительный опыт решения вышеизложенных задач.  Условия:  Наши клиенты, это компании средних объемов (приятные люди) с которыми сотрудничаем много лет. Офис, планируется, в пешей доступности от метро, предположительно центр. Компания региональная открываем филиал в Новосибирске октябрь 2019 года (сейчас идут организационные мероприятия). Компания Интегратор, существует 12 лет, с хорошей репутацией, доброжелательный, веселый коллектив, справедливое руководство. Пятидневная рабочая неделя с 9 до 18 часов. Возможен график 4+1 (один день удалено) - рассматривается индивидуально. Оплата - ставка + закрытые часы, верхний предел не ограничивается. При удержании хороших показателей премия. ;  Наши клиенты, это компании средних объемов (приятные люди) с которыми сотрудничаем много лет. Офис, планируется, в пешей доступности от метро, предположительно центр. Компания региональная открываем филиал в Новосибирске октябрь 2019 года (сейчас идут организационные мероприятия). Компания Интегратор, существует 12 лет, с хорошей репутацией, доброжелательный, веселый коллектив, справедливое руководство. Пятидневная рабочая неделя с 9 до 18 часов. Возможен график 4+1 (один день удалено) - рассматривается индивидуально. Оплата - ставка + закрытые часы, верхний предел не ограничивается. При удержании хороших показателей премия. ;Знание конфигурации УТ, положительный, предпочтительно длительный опыт решения вышеизложенных задач.;Поиск/устранение ошибок в документах, обменах, разработка и доработка отчетов/форм, настройка обменов и прочие сопутствующие мелочи (в основном по...;"1С: Управление Торговлей; 1С: Розница"
19;29390736;Программист 1C;Санкт-Петербург;90000.0;120000.0;ЛАТ;2019-10-18T14:10:44+0300;От 3 до 6 лет;Полный день;Полная занятость;В Альянсе ЛАТ наш небольшой коллектив центра прикладного ПО ищет разработчика в команду!Мы автоматизируем бизнес: поддерживаем рабочие процессы, облегчаем рутинные операции, повышаем организационную прозрачность, открываем новые возможности. У нас большая разработанная с нуля конфигурация на платформе 1С:Предприятие 8.3, преимущественно на обычных формах, в которой работает более 150 активных пользователей, и ее функциональность растет каждый день: почта, sms, active-x, vk.com, бизнес-прогнозы, мобильные приложения, веб-формы, веб-сервисы, интеграция с телефонией, управленческий учет, тарификация, диспетчеризация...Что мы за компания? Жизнь автомобилиста и автовладельца полна сложностей и приключений. Чтобы с ними было легче справиться, а поездка за рулем проходила с комфортом и спокойствием, Альянс ЛАТ посвятил свою деятельность решению всех проблем, связанных с автомобилями у частных владельцев, водителей и компаний на автомобильных и страховых рынках.   Требования Кого мы ищем? Вас, если в душе Вы прикладной разработчик, любите 1С, стремитесь помогать бизнесу, конструктивно мыслите, хотите решать запутанные и интересные проблемы, умеете слушать пользователей, способны к самоорганизации и работе в команде. И при этом уверенно программируете, спокойно работаете с чужим кодом и занимались разработкой в среде 1С:Предприятие 8.3 больше трех лет.Если Вы узнали себя, то мы будем рады видеть Вас в наших рядах — приходите вместе расти профессионально, вместе реализовывать Ваши идеи, вместе с бизнесом помогать автомобилистам!   Условия Как мы работаем? Команда у нас небольшая: руководит и общается с бизнесом владелец продукта, за архитектурой и качеством разработки следит ведущий разработчик, отвечает на звонки и письма сотрудник на первой линии поддержки, новый функционал разрабатывают программисты с опытом, а начинающие решают оперативные задачи, оказывают помощь пользователям в сложных ситуациях и учатся.Для внутренней координации у нас есть бэклог, спринт, скрам и planning poker :) Так что всю нашу работу мы тоже организуем сами, на внутренних ретроспективах. Есть и то, чего не хватает — TDD, Code Review и других перспективных вещей, к которым мы всеми силами стремимся. Будем рады, если вы вольетесь в наш дружный коллектив!  ;;;;
27;34046402;Программист 1C;Самара;70000.0;110000.0;Коробочкин С.В.;2019-10-11T15:11:52+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"От каждого сотрудника в нашей компании мы ожидаем, что он самостоятельно выберет самую важную вещь, с которой он может помочь нашим клиентам. . (с) Гейб Ньюэлл Обязанности:- Работа над задачами в трекере; Требования:- Хорошее знание основных типовых Бух, ЗУП, УТ, УНФ;- Умение писать как под обычные так и под управляемые формы;- Понимание принципов доработки без снятия с поддержки;- Умение разрабатывать внешние отчеты, макеты и обработки для БСП;- Умение разбираться в документациях и самостоятельно развиваться;- Умение планировать и вести учет по своим задачам.Условия:- Официальное трудоустройство;- Гибкий рабочий график;- Молодой замечательный коллектив и либеральная обстановка;- Работа в просторном, комфортном офисе, без разъездов;- Чай, кофе, плюшки.Работа у нас:- это непрерывное получение опыта и знаний;- это минимум бюрократии, максимум свободы и самостоятельности.;- это стабильная и вовремя выплачиваемая зарплата;- это работа с умными и интересными людьми;.- это уважение вашего личного пространства;- это возможность развиваться в интересных вам направлениях.";"- Официальное трудоустройство;- Гибкий рабочий график;- Молодой замечательный коллектив и либеральная обстановка;- Работа в просторном, комфортном офисе, без разъездов;- Чай, кофе, плюшки.Работа у нас:- это непрерывное получение опыта и знаний;- это минимум бюрократии, максимум свободы и самостоятельности.;- это стабильная и вовремя выплачиваемая зарплата;- это работа с умными и интересными людьми;.- это уважение вашего личного пространства;- это возможность развиваться в интересных вам направлениях.";Хорошее знание основных типовых Бух, ЗУП, УТ, УНФ. - Умение писать как под обычные так и под управляемые формы. - ;Работа над задачами в трекере.;"1С: Управление Торговлей; 1С: Зарплата и управление персоналом; 1C: Бухгалтерия; 1С: Управление нашей фирмой; 1С: Предприятие"
0;33843045;Программист 1C;Ростов-на-Дону;110000.0;110000.0;Металл Трейд;2019-10-18T18:36:09+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Мы - Металл Трейд. Работая в сфере торговли металлом с 2009 года, мы ни раз доказали, что название компании, наша миссия и ценности наших первоклассных специалистов органично сливаются в единый механизм. Мы продаем нержавеющую сталь уже 10 лет и знаем о ней всё! В связи с расширением бизнеса мы ищем сильного 1-С программиста, способного оказать необходимую поддержку нашей команде! В нашем понимании успешный кандидат:   Знает работу 1-С (бухгалтерия, управление торговлей);   Готов находить оригинальные решения рабочих задач;   Ленив по-настоящему! (делает всё быстро, чтобы быстрее отделаться от работы, и качественно, чтобы дважды не переделывать)   Какие у Вас будут задачи:   Обеспечение бесперебойной работы 1-С   Написание алгоритмов для 1-С, необходимых для эффективной работы;   За нами не заржавеет:   Мы предлагаем достойную заработную плату;   Удобный график работы: с 8:30 до 17:30, 5/2. ( пт-сокращенный день до 17-00);   Официальное трудоустройство.   Сотрудничая с нами Вы также приобретаете:   Корпоративную мобильную связь;   Дружный и сплочённый коллектив, возглавляемый успешными и уверенными лидерами;   Возможность стать частью команды победителей!   Если Вы сильный специалист в IT - оставляйте свой отклик, мы обязательно найдем общий язык! P.S. Мы очень заинтересованы в своей команде, поэтому каждый день мы стараемся ещё больше улучшить условия работы в нашей Компании :)  ";;Знает работу 1-С (бухгалтерия, управление торговлей). Готов находить оригинальные решения рабочих задач. Ленив по-настоящему! (делает всё быстро, чтобы...;Обеспечение бесперебойной работы 1-С. Написание алгоритмов для 1-С, необходимых для эффективной работы.;"Базы данных; Windows Os; Cистемы управления базами данных; 1С: Бухгалтерия и склад; 1С: Предприятие 8; 1С: Торговля и склад; C++"
0;33831630;Программист 1C;Челябинск;80000.0;100000.0;ИнтерСервис ЛТД;2019-10-18T12:21:11+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В крупную челябинскую компанию, в классную IT-команду требуется Программист 1С! Предлагаем участие в масштабном и интересном проекте, в котором вы сможете круто прокачать свои навыки, многому научиться, что станет классной строчкой в вашем будущем резюме. Так же достойный уровень заработной платы, официальное трудоустройство, замечательные коллеги и адекватное руководство. ООО ИнтерСервис ЛТД это сеть книжных магазинов: Книгалэнд, Книжный город, а также оптовые продажи: канцелярия, учебная, художественная литература. На рынке более 22 лет.ООО ИнтерСервис ЛТД является лидером книжной торговли Уральского региона.По итогам рейтинга журнала Книжный бизнес компания отмечена в числе крупнейших книготорговых предприятий России.Наша работа отмечена многочисленными дипломами, в том числе и Благодарностью Государственной Думы России. Обязанности:  участие в проектах по разработке, доработке, внедрению и сопровождению систем на платформе 1С; работа с пользователями, техническая поддержка и обновление баз КА, БП, ЗУП; разработка обмена между различными конфигурациями и интернет-магазином; доработка и оптимизация отчетов и обработок.  Нужны следующие знания и навыки:  Опыт работы не менее 3 лет программистом 1С, в проектах внедрения 1С; Образование высшее техническое/математическое/ИТ. разработка и администрирование СУБД, разработка на 1С. Знание конфигураций 1С Бухгалтерия, Комплексная автоматизация, УТ. Оптимизация запросов, Управляемые формы, JSON, EnterpriseData.  Стек технологий, с которым предстоит работать:  PostgreSQL 9-11 Знание платформы 1С 8.3, Frontol, bitrix, опыт работ с JSON, опыт разработки обмена данными между конфигурациями (в т.ч. ED) и сторонним ПО Опыт работы с WMS будет являться преимуществом  Будет плюсом:  Наличие любых сертификатов 1С;  Условия:  Работа в офисе, приятный молодой коллектив, адекватное руководство, помощь и поддержка коллег; Все возможности для профессионального роста и развития; Удобное место работы: офис в центре города, рядом с ТРК Горки - ул. Артиллерийская; 5-дневная рабочая неделя (сб, вс выходные), с 9-00 до 18-00; Достойный уровень заработной платы. Минимальная планка 80 000 руб. Максимум обсуждается с подходящим кандидатом; Официальное трудоустройство (больничные, отпуска); По результатам проекта выплачивается премия в зависимости от результатов; Скидки на товары компании (книги, учебники, канцелярия, игрушки, товары для творчества). ";"  Работа в офисе, приятный молодой коллектив, адекватное руководство, помощь и поддержка коллег; Все возможности для профессионального роста и развития; Удобное место работы: офис в центре города, рядом с ТРК Горки - ул. Артиллерийская; 5-дневная рабочая неделя (сб, вс выходные), с 9-00 до 18-00; Достойный уровень заработной платы. Минимальная планка 80 000 руб. Максимум обсуждается с подходящим кандидатом; Официальное трудоустройство (больничные, отпуска); По результатам проекта выплачивается премия в зависимости от результатов; Скидки на товары компании (книги, учебники, канцелярия, игрушки, товары для творчества). ";Опыт работы не менее 3 лет <highlighttext>программистом</highlighttext> 1С, в проектах внедрения 1С. Образование высшее техническое/математическое/ИТ. ;Участие в проектах по разработке, доработке, внедрению и сопровождению систем на платформе 1С. Работа с пользователями, техническая поддержка и...;
23;33670922;Программист 1C;Новосибирск;50000.0;80000.0;СовПлим-Сибирь;2019-10-16T12:19:05+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:  Сопровождение информационных систем 1С 8.3 (конфигурации 1С: Бухгалтерия, 1С Зарплата и Управление Персоналом, 1С УПП). Создание, доработка и поддержка внешних отчетов и обработок, участков кода в соответствии с ТЗ, своевременное обновление информационных баз; Поддержка обменов как между системами на базе 1С, так между сторонними системами; Текущая поддержка и консультирование пользователей по общим вопросам работы 1С; Поддержка БП 2.0; Поддержка самописной CRM; Поддержка модифицированной УПП.  Требования:  Высшее профильное образование; Опыт работы с ПО 1С 8 от 1 года. Твердые знания типовых конфигураций 1С: Бухгалтерия предприятия, 1С Зарплата и управления персоналом, 1С: УПП; Знание клиент-серверной архитектуры 1С, управляемых форм, СКД; Умение разбираться в чужом коде; Готовность к высокоинтенсивной работе и самообучению; Отличное знание Excel; Желательно наличие сертификатов 1С:Профессионал и 1С:Специалист; Ответственность, стрессоустойчивость, умение общаться с людьми, желание разбираться в бизнес-процессах .  Условия:  Официальное трудоустройство; Удобный офис с хорошей транспортной развязкой; Дружный коллектив с богатой корпоративной культурой; Повышение квалификации и обучение за счет компании; Возможность профессионального роста и развития. ";"  Официальное трудоустройство; Удобный офис с хорошей транспортной развязкой; Дружный коллектив с богатой корпоративной культурой; Повышение квалификации и обучение за счет компании; Возможность профессионального роста и развития. ";"Высшее профильное образование. Опыт работы с ПО 1С 8 от 1 года. Твердые знания типовых конфигураций &quot;1С: Бухгалтерия...";Сопровождение информационных систем 1С 8.3 (конфигурации 1С: Бухгалтерия, 1С Зарплата и Управление Персоналом, 1С УПП). ;
92;34031972;Программист 1C;Санкт-Петербург;60000.0;80000.0;Амк;2019-10-16T19:04:41+0300;От 1 года до 3 лет;Удаленная работа;Проектная работа;"Обязанности: Мы ищем опытного специалиста на проект. Суть состоит в следующем: есть нетиповая конфигурация 1С:Предприятие. Необходимо добавить пару отчётов, сделать несколько запросов к серверу налоговой службы, обновить карточки и настроить автоматическую отправку необходимой информации. Требования:  Умение создавать нетиповые конфигурации, разбираться в чужом коде Наличие базовых знаний бухгалтерского учёта будет плюсом Знания 1С:Предприятие 8.3., а именно: Толстый клиент 8.3; 1С:Предприятие Тонкий клиент 8.3; 1С Предприятие Web-клиент 8.3; Сервер 1С Предприятие 8.3; MS SQL Server 2005; Apache сервер  Условия:  Точная стоимость и сроки обсуждаются после детального обзора ТЗ Возможна удаленная работа ";  Точная стоимость и сроки обсуждаются после детального обзора ТЗ Возможна удаленная работа ;Умение создавать нетиповые конфигурации, разбираться в чужом коде. Наличие базовых знаний бухгалтерского учёта будет плюсом. Знания 1С:Предприятие 8...;Суть состоит в следующем: есть нетиповая конфигурация 1С:Предприятие. Необходимо добавить пару отчётов, сделать несколько запросов к серверу налоговой...;"1С программирование; MS SQL Server; Настройка серверов Apache; Создание конфигурации 1С"
11;33743555;Программист 1C;Москва;80000.0;80000.0;ФК БАЛТИМОР;2019-10-18T12:56:05+0300;От 3 до 6 лет;Полный день;Полная занятость;"Обязанности:  конфигурирование и поддержка программ на базе УТ 10.3 (сильно измененная), Бухгалтерия КОРП 2.0 разработка нового функционала, обработок, отчетов и изменение существующих в соответствии с процессами предприятия; консультирование пользователей  Требования:  знание конвертации данных; знание языка запросов 1С; знание СКД наличие сертификатов 1С будет являться плюсом  Условия:  рабочий график 5/2, с 08.30 до 17.30 ч.; своевременная заработная плата; ";"  рабочий график 5/2, с 08.30 до 17.30 ч.; своевременная заработная плата; ";Знание конвертации данных. Знание языка запросов 1С. Знание СКД. Наличие сертификатов 1С будет являться плюсом.;Конфигурирование и поддержка программ на базе УТ 10.3 (сильно измененная), Бухгалтерия КОРП 2.0. Разработка нового функционала, обработок, отчетов...;
63;33374805;Программист 1C;Самара;;80000.0;Средневолжская газовая компания (СВГК);2019-10-18T07:32:10+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Обязанности:   Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под потребности заказчика. Умение общаться с пользователями.  Требования:   Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы.  Условия:​​​​​​​  Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС.  Приглашение на собеседование ТОЛЬКО после ознакомления с резюме.   Зарплата по результатам собеседования  ";"​​​​​​​  Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС.  Приглашение на собеседование ТОЛЬКО после ознакомления с резюме.   Зарплата по результатам собеседования  ";Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы.;Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под...;"1С программирование; Обновление конфигурации 1С; 1C: Бухгалтерия; Администрирование сетевого оборудования; 1С: Комплексная автоматизация; Пользователь ПК"
