;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
99;32759783;IOS разработчик;Москва;190000.0;250000.0;Доктор на работе;2019-10-18T16:06:05+0300;От 3 до 6 лет;Полный день;Полная занятость;"Доктор на работе» – одна из самых успешных IT-компаний в медицине в России расширяет команду приглашает в команду второго iOS разработчика. Кроме этого у нас в команде: .Net программисты, HTML-верстальщики, тестировщики, DBD, разработчики мобильных приложений Основная задача: разрабатывать один из мобильных проектов с нуля, т.е. долой легаси и старые костыли в шкафу! Все разработки только внутри компании, на внешних заказчиков мы не работаем. Задачи, которые предстоит решать:   разработка нового мобильного приложения под платформу iOS;   проектирование архитектуры приложений и сервисов;   взаимодействие с дизайнерами и тестировщиками;   проведение code review.   Сотрудники, которых мы ждем:   обладают хорошими знаниями языка Swift (знание Objective-C будет плюсом);   понимают как происходит управление памятью в iOS;   имеют опыт работы с различными архитектурами (MVC, MVVM, VIPER);   имеют опыт работы с Alamofire, Codable, Realm, RxSwift;   понимают принципы проектирования SOLID и придерживаться их;   имеют опыт работы с REST API, HTTP, JSON, APNs;   имеют опубликованные проекты в App Store.   А еще мы используем в работе Jira, Confluence, Git, Slack. Что мы предлагаем:   белый оклад от 190 000 рублей (на руки);   квартальная премия в размере заработной платы;   все выплаты полностью белые;   посещение митапов и профильных конференций;   оплата профильного обучения в размере 50%;   мы работаем в 3 минутах ходьбы от метро Менделеевская/Новослободская;   гибкое начало рабочего дня, но просим приходить до 10-ти часов утра;   дресс-код для нас - это только то, в чем удобно работать;   Новый Macbook Pro 15 уже ждёт вас, приходите!     Как будет проходить процесс отбора: 1. Грузить кандидатов тестовыми заданиями - не наш метод. Мы просим указывать в резюме ссылки на проекты на github. В репозитории необязательно должен быть идеальнейший код. Хочется увидеть как вы писали в последнее время. 2. Стараемся проходить все этапы за одно собеседование (hr и техническое собеседование одновременно). 3. Можем беседовать удаленно (skype c возможностью видео), а можем и у нас в офисе.";;Обладают хорошими знаниями языка Swift (знание Objective-C будет плюсом). Понимают как происходит управление памятью в iOS. Имеют опыт работы...;Разработка нового мобильного приложения под платформу iOS. Проектирование архитектуры приложений и сервисов. Взаимодействие с дизайнерами и тестировщиками. Проведение code review.;"Swift; Objective-C; MVC; iOS; MVVM; Viper; SOLID; JSON API; HTTP"
24;32871573;IOS разработчик;Тюмень;50000.0;200000.0;Сервис заказа такси Максим;2019-10-18T14:30:22+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Кто мы: - IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, с сотнями городов и десятками стран присутствия. Что у нас есть: - сложный высоконагруженный сервис с миллионами пользователей по всему миру и более 7 миллионов установок в App Store. Мы хотим найти человека, который: - знает ООП и шаблоны проектирования, понимает принципы SOLID; - знает iOS SDK (UIKit, Foundation, CoreGraphics, CoreLocation и др.); - хорошо понимает клиент-серверные модели взаимодействия приложений; - знает основные сетевые технологии; - понимает Multithreading/GCD/NSOperationQueue; - отлично знает Interface Builder, Storyboard, AutoLayout; - имеет опыт работы с системами контроля версий Git;   Будем большим плюсом, если: - есть опыт коммерческой разработки на Objective-C (Swift будем плюсом) для iOS; - есть опубликованные IOS-приложения (AppStore).   Что мы предлагаем: - множество интересных задач, в решении которых вы можете принять полноправное участие; - дружелюбный коллектив профессионалов; - корпоративное обучение; - поездки на it-конференции; - комфортное рабочее место; - компенсацию питания; - бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); - уровень заработной платы, который зависит от технических знаний и навыков (регулярные пересмотры при повышении результатов и качества работы).";;Мы хотим найти человека, который: - знает ООП и шаблоны проектирования, понимает принципы SOLID. - знает iOS SDK (UIKit, Foundation, CoreGraphics, CoreLocation...;хорошо понимает клиент-серверные модели взаимодействия приложений.;
88;34015550;IOS разработчик;Екатеринбург;;200000.0;ИТ-ЛИНК;2019-10-10T09:23:29+0300;От 3 до 6 лет;Полный день;Полная занятость;Ищем профессиональных программистов в наш комфортабельный офис, который расположен в самом центре города в БЦ Панорама. Удаленной работы у нас нет! Что мы ждём:  Высшее техническое образование Опыт программирования нативных iOS-приложений на Objective-C (включая некоммерческие и хобби-проекты) Готовность разбираться в чужом коде и поддерживать единый стиль  Будет плюсом:  Опыт самостоятельной разработки интерфейсов Опыт поддержки устаревших версий iOS Умение работать без ТЗ, с самостоятельной фиксацией задач в таск-трекер по результатам обсуждений Готовность задавать вопросы и консультироваться с коллегами  Что мы можем предложить:  Зарплату 2 раза в месяц без задержек Быстрый компьютер, не сковывающий поток мысли Кофе из кофемашины, чай, печеньки :-) Работа в офисе , не рассматриваем кандидатов на удаленную работу! ;;Высшее техническое образование. Опыт программирования нативных iOS-приложений на Objective-C (включая некоммерческие и хобби-проекты). Готовность разбираться в чужом...;;"Pascal; Turbo Pascal; Objective-C; iOS"
45;34035519;IOS разработчик;Ростов-на-Дону;60000.0;150000.0;GrowApp Solutions;2019-10-17T09:15:08+0300;От 1 года до 3 лет;Полный день;Полная занятость;Компании-разработчику мобильных приложений требуется iOS-разработчик уровня Middle или выше. В обязанности будет входить разработка известных и интересных проектов, среди которых:  социальные сети и сервисы знакомств (пример - Теамо.ру) букмекерская контора (Winline) охранные системы финансовые приложения курьерские службы и многие другие!    Заработная плата определяется по результатам собеседования.   Обязанности:  Разработка iOS-приложений Поддержка существующих проектов Тестирование собственного кода автоматическими тестами Изучение и внедрение новых возможностей iOS SDK    Требования:  Знание Objective-C или Swift Понимание внутренней работы с памятью в iOS Умение работать с базами данных Понимание многопоточности и умение работать с разными потоками Понимание основных структур данных (массивов, списков, и т. п.) Желание расти и развиваться в команде профессионалов    Условия:  Трудоустройство по ТК РФ Оплачиваемые больничные и отпуска Работа в комфортном офисе в центре города (отдельный этаж, кухня, игровая:-)) Премии по результатам работы Интересные проекты и карьерный рост Чай, кофе и печеньки всегда в наличии Корпоративный английский от лучших преподавателей ;  Трудоустройство по ТК РФ Оплачиваемые больничные и отпуска Работа в комфортном офисе в центре города (отдельный этаж, кухня, игровая:-)) Премии по результатам работы Интересные проекты и карьерный рост Чай, кофе и печеньки всегда в наличии Корпоративный английский от лучших преподавателей ;Знание Objective-C или Swift. Понимание внутренней работы с памятью в iOS. Умение работать с базами данных. Понимание многопоточности и...;Социальные сети и сервисы знакомств (пример - Теамо.ру). Букмекерская контора (Winline). Охранные системы. Финансовые приложения. Курьерские службы. И многие другие! ;"iOS; Objective-C; Git; SQL; Swift; MVC; MVP; VIPER"
85;33473812;IOS разработчик;Тюмень;60000.0;130000.0;Этажи, федеральная компания;2019-10-09T11:02:57+0300;От 1 года до 3 лет;Полный день;Полная занятость;Компания Этажи с 2000 года помогает клиентам найти оптимальное решение при поиске недвижимости, а также, предоставляет комплекс услуг, которые помогут безопасно оформить сделку.Ежемесячно к нам обращаются два миллиона клиентов с вопросами по работе с недвижимостью, а услугами компании пользуются в 8 странах и 87 городах. В компанию Этажи входит ИТ-подразделение ООО ESoft, где команды разрабатывают внутренние сервисы и автоматизированные системы. В подразделении есть разработчики, тестировщики, тех.поддержка, менеджеры продуктов и системные аналитики, всего 130 человек.В команде мобильной разработки 12 человек, они разрабатывают мобильное приложение на IOS и Android. Мы хотим усилить команду новыми разработчиками. Стек используемых технологий в команде iOS: Swift 4.2, RxSwift, Clean Architecture(VIP), Realm, Auto Layout/SnapKit, Quick/Nimble. У вас получится, если вы:  разрабатываете на iOS больше 1 года уверенно знаете Swift, iOS SDK, UIKit, CoreData, GCD работали с RxSwift и использовали JSON, REST API умеете работать с Git и пишете unit тесты знаете, что значит работать по Agile в продуктовой команде  Мы ищем разработчика, который:   примет участие в разработке мобильного приложения “Этажи: квартиры и дома”   примет участие в создании общей инфраструктуры и компонентов   сможет обмениваться опытом с коллегами и принимать участие в их развитии   сможет попробовать на практике современные технологии и подходы к разработке iOS приложений   Мы предлагаем:  гибкий график работы по согласованию с командой  возможность посещения профильных конференций и курсов обучений за счет компании   профессиональный и карьерный рост, курирования IT проектов   офис возле ТРЦ «Солнечный», на работу — без пробок :)   уровень заработной платы, который зависит от ваших технических знаний и навыков (оклад + задачи по KPI, бонусы за реализованные проекты)    ;  гибкий график работы по согласованию с командой  возможность посещения профильных конференций и курсов обучений за счет компании   профессиональный и карьерный рост, курирования IT проектов   офис возле ТРЦ «Солнечный», на работу — без пробок :)   уровень заработной платы, который зависит от ваших технических знаний и навыков (оклад + задачи по KPI, бонусы за реализованные проекты)    ;Стек используемых технологий в команде iOS: Swift 4.2, RxSwift, Clean Architecture(VIP), Realm, Auto Layout/SnapKit, Quick/Nimble. ;В команде мобильной разработки 12 человек, они разрабатывают мобильное приложение на IOS и Android. Мы хотим усилить команду новыми <highlighttext>разработчиками</highlighttext>. ;"iOS; CoreData; Objective-C; JSON"
84;33970519;IOS разработчик;Тюмень;;130000.0;Минт Рокет;2019-10-08T09:39:46+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"Требования:  Опыт разработки под iOS от 1 года; Понимание принципов ООП и паттернов проектирования; Знание языка Swift или Objective-C; Опыт работы с Git; Опыт разработки мобильных клиент-серверных приложений; Умение эффективно использовать сторонние библиотеки; Умение и желание писать чистый и понятный код; Умение работать в команде;  Будет плюсом:  Наличие опубликованных проектов в Apple Store.  Что мы предлагаем:  Работа над крупными проектами для отечественных и иностранных заказчиков; Вы сможете увидеть результаты своей работы практически сразу после выполнения задачи, почувствовать себя действительно важным участником проекта, от работы которого зависит успех всей компании; В зависимости от вашего опыта, возможностей и амбиций мы можем предложить, как простые, так и задачи архитектурного и инфраструктурного характеров; Коллеги, открытые к коммуникациям, которые помогут в работе и адаптации на новом месте; Пятидневная рабочая неделя: с 9:00 до 18:00 (по согласованию можно менять график); Изучение новых технологий на практике; Интересные и сложные задачи; Возможность роста и курирования IT проектов; Кофе, печеньки; ";;Опыт разработки под iOS от 1 года. Понимание принципов ООП и паттернов проектирования. Знание языка Swift или Objective-C. ;Работа над крупными проектами для отечественных и иностранных заказчиков.;"iOS; Objective-C; Git; Swift; RxSwift; VIPER; Clean Architecture; Unit Testing"
48;33823758;IOS разработчик;Казань;70000.0;;ЮНИКС;2019-10-18T09:14:44+0300;От 1 года до 3 лет;Удаленная работа;Полная занятость;"  Приглашаем программиста Swift в команду, для работы над мобильными приложениями. Мы занимаемся продуктами в ecommerce сфере. Хорошее знание Swift Желательно знание Objective-C Желательно опыт работы:Pods;SQLite.swift;Firebase;AFNetworking;push-notifications. Умение разбираться в чужом коде, чтение документации, коммуникации с back разработчиками.";;Желательно знание Objective-C. Желательно опыт работы: Push-notifications. Умение разбираться в чужом коде, чтение документации, коммуникации с back <highlighttext>разработчиками</highlighttext>.;;"Objective-C; SQLite; iOS; C++; swift"
90;34014680;IOS разработчик;Екатеринбург;;;СКБ ЛАБ;2019-10-16T08:53:54+0300;От 1 года до 3 лет;Гибкий график;Полная занятость;"SKB_Lab - это передовой IT-проект. Он создан для разработки абсолютно нового интернет-банка и мобильных приложений для него, как для физических, так и для юридических лиц. Если говорить про философию работы, то мы применяем agile подходы. Исходя из этого, можно сказать, что мы гибкие - у каждого есть возможность влиять на принятие решений в проектах! Вся команда, вместе с руководством, находится в офисе в Екатеринбурге, что, несомненно, влияет на скорость принятия решений, и отсутствие бюрократии. Мы ждем от вас:  Опыт разработки под IOS от года Уверенное знание Swift, iOS SDK, XCode Знание форматов XML, JSON Умение работать с системой контроля версий Знание классических алгоритмов и структур данных Желателен опыт реализации собственных проектов под IOS Стремление повышать собственный уровень профессиональной квалификации Знание технического английского языка  Что делать:  Писать на Swift (никакого Objective-C) Руководить командой Разрабатывать новый функционал приложений Дорабатывать и поддерживать существующий функционал приложений  Что предлагаем:  Уровень дохода зависит от ваших навыков и технических знаний; Премии, не только по итогам года; Возможность развить профессиональную мускулатуру, работая вместе с профессионалами. Познакомиться с лучшими практиками; Возможность участвовать в развитии, предлагать идеи и технологии; Участие в мероприятиях для профессионального развития. Тренинги, учебные курсы; Удобное рабочее место с современной техникой; Компенсация занятий спортом; Оплата паркинга для автолюбителей, и Е-карта для пешеходов; Отличный офис с великолепным панорамным видом на город, кухней (фрукты, плюшки, чай, кофе прилагаются - как без глюкозы?;)) и зонами релакса; Велопарковка, душ, кикер, аэрохоккей, боксёрская груша и гимнастический станок; Отлаженные процессы. Минимум бюрократии; Лояльный график рабочего дня.  Мы ценим:   Тех, кто не боится ответственности Тех, кто работает на результат Тех, кто не требует микроменеджмента и постоянного менторства Тех, кто сказал, что все будет готово в пятницу, и финишировал в четверг вечером Тех, кто готов делиться своим опытом Красивый код Чувство юмора  Ждем Вас в нашем офисе! Обсудим больше подробностей. При любых вопросах не стесняйтесь звонить или писать.";;Опыт разработки под IOS от года. Уверенное знание Swift, iOS SDK, XCode. Знание форматов XML, JSON. Умение работать с системой...;Писать на Swift (никакого Objective-C). Руководить командой. Разрабатывать новый функционал приложений. Дорабатывать и поддерживать существующий функционал приложений.;"iOS; Xcode; SWIFT Alliance"
51;33834507;IOS разработчик;Новосибирск;;;Improve group;2019-10-18T13:38:20+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Привет, я Диана, технический директор в Improve Digital, и я ищу iOS-разработчика уровня middle (ну или почти middle :)) Ищу хорошего специалиста, который будет готов писать новые и поддерживать боевые проекты на swift и obj-c в нашей крутой команде . Это не значит, что мы бросим тебя на амбразуру, напротив, у нас хорошо налажена адаптация, менторство и процесс ввода новичка в команду. Но мы доверяем тебе как профессионалу, поэтому наряду с довольно высокими требованиями даём свободу и ответственность. Хотелось бы, чтобы у тебя был опыт коммерческой разработки под iOS 1+ года, чтобы ты умел работать с системами контроля версий (git, svn), ведения проектов (jira, redmine), а также знал нативные библиотеки (UIKit, CoreData,GCD/NSOperation, ReactiveCocoa, Xib / Storyboards и тд) . Умение слушать, читать и писать по-английски хотя бы на среднем уровне (часть проектов международные) будет большим плюсом. Чем предстоит заниматься:   Разрабатывать мобильные приложения под iOS.   Планировать и оценивать задачи.   Проектировать архитектуру приложений и работать над UI/UX вместе c project менеджером и дизайнером.   Взаимодействовать с отделом тестирования.   Мобильные решения от Improve есть у: СМСФинанс, 4finance (Швеция, Польша, Грузия, Финляндия, Испания), НТС (Добрянка-Бахетле), Совкомбанка; сейчас работаем с Первым каналом и брендом Sokolov, помогали с проектом Литресу, работаем с МТС-Банком. Как мы работаем   Система грейдов: пересмотр уровня и зарплаты каждые полгода   Опытные тимлиды и CTO, у которых есть чему поучиться   Если хочешь, можешь стать ментором и развиваться в управление   С первого дня работы оформляем тебя официально. Зарплата напрямую зависит от твоих навыков и умений, тут всё индивидуально   Конечно, у нас гибкий график   Есть ДМС со стоматологией   Наш офис — в Технопарке на 3 и 7 этажах, в нём есть всё нужно для отличной рабочей жизни   Будем рады тебе! Осталось только откликнуться. В письме отправь нам ссылку на своё портфолио на GP или git, чтобы мы могли посмотреть код. До связи!";;Хотелось бы, чтобы у тебя был опыт коммерческой разработки под iOS 1+ года, чтобы ты умел работать с системами...;Разрабатывать мобильные приложения под iOS. Планировать и оценивать задачи. Взаимодействовать с отделом тестирования.;"Objective-C; Atlassian Jira; iOS; Git; Redmine"
91;32849716;IOS разработчик;Самара;;;СимбирСофт,ООО;2019-10-17T08:43:07+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В рамках нашего направления мобильной разработки мы сотрудничаем с такими компаниями, как: Mail.ru, CarPrice, ЦИАН, QIWI, Lamoda, Ferrero, SKB_Lab, Дом.ру, Delloite и многие другие. Наши разработчики создают интереснейшие продукты для ведущих банков страны, call-центров, финансовой и бухгалтерской сферы, индустрии развлечений, помогают в решении уникальных бизнес задач и других.   Что предстоит:  участвовать в разработке архитектуры мобильных приложений и разрабатывать для них новый функционал.  Ждём от тебя:  знание Objective-C и iOS SD; опыт разработки под мобильные платформы от 0,5 года;  Условия:  Офисы разработки находятся в городах Ульяновск, Самара, Казань, Саранск, Димитровград; работа в крупной компании, в сплочённом коллективе единомышленников; сертификация за счёт компании; возможность прокачаться в разных направлениях; возможность стать тимлидом, (можешь тимлидить сразу, тогда тем более приходи); современная и уютная зона отдыха с чаем/кофе/печеньками/пинг-понгом/дартс; гибкий график работы, который позволяет выспаться; компания материально поощряет сотрудников заниматься спортом; бесплатные курсы английского языка; возможна удалённая работа; белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный. ";"  Офисы разработки находятся в городах Ульяновск, Самара, Казань, Саранск, Димитровград; работа в крупной компании, в сплочённом коллективе единомышленников; сертификация за счёт компании; возможность прокачаться в разных направлениях; возможность стать тимлидом, (можешь тимлидить сразу, тогда тем более приходи); современная и уютная зона отдыха с чаем/кофе/печеньками/пинг-понгом/дартс; гибкий график работы, который позволяет выспаться; компания материально поощряет сотрудников заниматься спортом; бесплатные курсы английского языка; возможна удалённая работа; белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный. ";Знание Objective-C и iOS SD. Опыт разработки под мобильные платформы от 0,5 года.;Участвовать в разработке архитектуры мобильных приложений и разрабатывать для них новый функционал.;iOS
